2018-03-20 13:00:45.003090: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-03-20 13:00:45.263180: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla K40d major: 3 minor: 7 memoryClockRate(GHz): 0.915
pciBusID: 0000:81:00.0
totalMemory: 11.17GiB freeMemory: 11.09GiB
2018-03-20 13:00:45.263218: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla K40d, pci bus id: 0000:81:00.0, compute capability: 3.7)

*****************************************************
Dataset: code-fracz-573
Num hidden: 256, Steps: 50000, Display step: 200
*****************************************************


Dataset code-fracz-573-rest-of-data read success! Size: 200x18704 Test set: 2805
Dataset code-fracz-573 read success! Size: 200x1146 Test set: 171
1	0,8684	0,494	0,9025	0,509
200	0,6991	0,533	0,7035	0,503
400	0,7400	0,530	0,7297	0,532
600	0,7077	0,520	0,7126	0,532
800	0,7011	0,533	0,7035	0,550
1000	0,6871	0,547	0,7036	0,526
1200	0,7085	0,532	0,6925	0,532
1400	0,7644	0,526	0,7189	0,538
1600	0,7001	0,530	0,6817	0,591
1800	0,6951	0,536	0,6986	0,544
2000	0,6903	0,543	0,7095	0,567
2200	0,6904	0,536	0,6770	0,585
2400	0,6988	0,543	0,6833	0,573
2600	0,7142	0,537	0,6985	0,556
2800	0,6970	0,542	0,7036	0,544
3000	0,7330	0,550	0,7594	0,503
3200	0,7385	0,539	0,7332	0,544
3400	0,8224	0,525	0,8355	0,538
3600	0,7197	0,550	0,6928	0,561
3800	0,7195	0,539	0,7137	0,538
4000	0,7651	0,533	0,7655	0,526
4200	0,7008	0,538	0,6688	0,596
4400	0,7713	0,552	0,6922	0,573
4600	0,7109	0,551	0,6843	0,585
4800	0,7060	0,543	0,6781	0,591
5000	0,7102	0,556	0,7157	0,567
5200	0,7055	0,544	0,6747	0,620
5400	0,7112	0,547	0,6845	0,591
5600	0,7128	0,544	0,6904	0,591
5800	0,7233	0,550	0,6823	0,573
6000	0,7456	0,560	0,7385	0,550
6200	0,7316	0,545	0,7060	0,585
6400	0,7792	0,534	0,7777	0,591
6600	0,7619	0,549	0,7390	0,579
6800	0,7247	0,552	0,7025	0,620
7000	0,7449	0,535	0,7393	0,591
7200	0,7257	0,545	0,7148	0,608
7400	0,7828	0,558	0,7717	0,520
7600	0,7570	0,554	0,7452	0,573
7800	0,7459	0,552	0,7210	0,626
8000	0,7340	0,544	0,7281	0,567
8200	0,7247	0,543	0,7267	0,602
8400	0,7343	0,544	0,7429	0,614
8600	0,7688	0,554	0,7644	0,556
8800	0,7561	0,552	0,7256	0,556
