2018-08-17 22:30:06.703234: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-08-17 22:30:06.853409: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla K40d major: 3 minor: 7 memoryClockRate(GHz): 0.915
pciBusID: 0000:81:00.0
totalMemory: 11.17GiB freeMemory: 11.09GiB
2018-08-17 22:30:06.853448: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla K40d, pci bus id: 0000:81:00.0, compute capability: 3.7)

*****************************************************
Dataset: code-fracz-645
Num hidden: 256, Steps: 50000, Display step: 200
*****************************************************


Input size: 200x8632 Test set: 1294
Input size: 200x645 Test set: 96
22400	1,5078	0,516	0,7248	0,792
22600	1,2654	0,527	0,6374	0,781
22800	1,2680	0,521	0,6176	0,812
23000	1,2608	0,524	0,5738	0,802
23200	1,2961	0,518	0,6356	0,792
23400	1,3213	0,528	0,5914	0,781
23600	1,2905	0,527	0,6038	0,750
23800	1,4121	0,522	0,6932	0,760
24000	1,2797	0,532	0,6675	0,760
24200	1,3172	0,535	0,6168	0,781
24400	1,3201	0,536	0,6014	0,750
24600	1,3470	0,528	0,6832	0,792
24800	1,3393	0,538	0,6611	0,750
25000	1,4215	0,519	0,7350	0,760
25200	1,3674	0,517	0,6551	0,781
25400	1,4622	0,519	0,7479	0,708
25600	1,3861	0,529	0,7906	0,771
25800	1,4032	0,526	0,6840	0,802
26000	1,5484	0,537	0,7059	0,760
26200	1,6067	0,523	0,8181	0,729
26400	1,4068	0,529	0,7047	0,760
26600	1,4935	0,536	0,6809	0,729
26800	1,4841	0,522	0,7732	0,771
27000	1,4983	0,515	0,7907	0,729
27200	1,5620	0,531	0,8446	0,740
27400	1,5124	0,521	0,8150	0,719
27600	1,6749	0,526	0,9192	0,719
27800	1,5865	0,526	0,7724	0,771
28000	1,5790	0,529	0,9341	0,719
28200	1,5995	0,545	0,7669	0,719
28400	1,5444	0,521	0,7969	0,750
28600	1,8539	0,516	0,9719	0,708
28800	1,5666	0,531	0,9577	0,708
29000	1,4728	0,526	0,7045	0,792
29200	1,5288	0,538	0,8045	0,729
29400	1,6109	0,534	0,7566	0,719
29600	1,8771	0,512	0,8798	0,750
29800	1,4432	0,539	0,6047	0,771
30000	1,5104	0,548	0,7147	0,781
