2018-08-17 13:30:24.551149: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-08-17 13:30:24.692859: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla K40d major: 3 minor: 7 memoryClockRate(GHz): 0.915
pciBusID: 0000:85:00.0
totalMemory: 11.17GiB freeMemory: 11.09GiB
2018-08-17 13:30:24.692897: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla K40d, pci bus id: 0000:85:00.0, compute capability: 3.7)

*****************************************************
Dataset: code-fracz-645
Num hidden: 256, Steps: 50000, Display step: 200
*****************************************************


Dataset code-fracz-645-rest-of-data read success! Size: 200x18560 Test set: 2784
Dataset code-fracz-645 read success! Size: 200x1290 Test set: 193
1	1,2586	0,506	1,2171	0,477
200	0,8141	0,510	0,7636	0,544
400	0,7185	0,528	0,7002	0,575
600	0,7065	0,540	0,6815	0,591
800	0,7161	0,531	0,6957	0,528
1000	0,6897	0,537	0,6574	0,591
1200	0,7109	0,531	0,6763	0,601
1400	0,6918	0,532	0,6852	0,565
1600	0,6953	0,543	0,6707	0,560
1800	0,7680	0,522	0,7658	0,513
2000	0,7282	0,536	0,6831	0,580
2200	0,6899	0,531	0,6771	0,596
2400	0,6966	0,540	0,6855	0,565
2600	0,7056	0,547	0,7158	0,539
2800	0,7207	0,537	0,6888	0,575
3000	0,7012	0,542	0,6817	0,580
3200	0,6978	0,537	0,6825	0,549
3400	0,6965	0,535	0,6742	0,596
3600	0,7004	0,546	0,6991	0,565
3800	0,8253	0,528	0,7721	0,539
4000	0,7043	0,542	0,6778	0,580
4200	0,7231	0,549	0,6922	0,585
4400	0,7650	0,538	0,7106	0,549
4600	0,7032	0,557	0,7001	0,580
4800	0,7071	0,540	0,6856	0,596
5000	0,7432	0,556	0,7336	0,518
5200	0,7044	0,546	0,6836	0,570
5400	0,7391	0,540	0,6962	0,565
5600	0,7186	0,546	0,7214	0,575
5800	0,7139	0,545	0,6950	0,565
6000	0,7606	0,544	0,7802	0,528
6200	0,7436	0,552	0,7170	0,560
6400	0,7168	0,550	0,7092	0,565
6600	0,7304	0,548	0,7200	0,591
6800	0,7370	0,555	0,7671	0,554
7000	0,7388	0,543	0,7286	0,570
7200	0,7402	0,550	0,7317	0,575
7400	0,7283	0,555	0,7054	0,585
7600	0,7386	0,551	0,7056	0,565
7800	0,7451	0,561	0,7549	0,565
8000	0,8385	0,537	0,8094	0,539
8200	0,7487	0,563	0,7418	0,549
8400	0,7670	0,568	0,7360	0,596
8600	0,7957	0,546	0,7427	0,554
8800	0,7776	0,558	0,7844	0,575
9000	0,7834	0,543	0,7628	0,560
9200	0,8363	0,552	0,8417	0,523
9400	0,7581	0,561	0,7450	0,575
9600	0,7821	0,548	0,7669	0,560
9800	0,7988	0,546	0,8234	0,570
10000	0,7828	0,548	0,7605	0,554
10200	0,8446	0,551	0,8834	0,554
10400	0,8115	0,559	0,7854	0,549
10600	0,8068	0,559	0,7934	0,518
10800	0,8406	0,556	0,8752	0,528
11000	0,8083	0,566	0,8339	0,549
11200	0,8412	0,562	0,8164	0,544
11400	0,8477	0,561	0,8224	0,554
11600	0,8251	0,546	0,8329	0,565
11800	0,8413	0,562	0,8324	0,596
12000	0,8475	0,562	0,8570	0,565
12200	1,0400	0,539	1,0272	0,560
12400	0,8672	0,551	0,8281	0,575
12600	0,9986	0,567	0,9858	0,565
12800	1,0450	0,545	0,9372	0,554
13000	0,8721	0,569	0,8695	0,585
13200	0,9536	0,553	0,9388	0,544
13400	0,9591	0,559	0,9467	0,549
13600	0,8632	0,562	0,8314	0,585
13800	0,8826	0,567	0,8626	0,580
14000	0,9452	0,561	0,9554	0,570
14200	1,0280	0,570	1,0043	0,554
14400	0,9286	0,546	0,9566	0,570
14600	1,0173	0,550	0,9489	0,575
14800	0,9465	0,578	0,9991	0,565
15000	0,9466	0,571	1,0043	0,554
15200	0,9153	0,573	0,9130	0,560
15400	0,9692	0,550	0,9703	0,575
15600	0,9397	0,558	0,9542	0,565
15800	0,9522	0,575	1,0269	0,560
16000	0,9862	0,562	0,9759	0,580
16200	1,0559	0,553	1,0240	0,528
16400	1,1113	0,557	1,1545	0,539
16600	0,9991	0,576	0,9737	0,539
16800	1,0021	0,560	1,0087	0,596
17000	1,1720	0,542	1,0457	0,611
17200	1,0415	0,575	1,0319	0,539
17400	1,1541	0,591	1,2213	0,523
17600	1,2007	0,540	1,2349	0,539
17800	1,0356	0,576	1,0897	0,585
18000	1,1607	0,571	1,0971	0,554
18200	1,1883	0,561	1,0691	0,591
18400	1,0631	0,569	1,1501	0,544
18600	1,1358	0,556	1,2179	0,539
18800	1,0305	0,571	1,0553	0,565
19000	1,1353	0,568	1,0351	0,585
19200	1,0754	0,569	1,0842	0,544
19400	1,2377	0,566	1,2881	0,508
19600	1,2907	0,542	1,2999	0,534
19800	1,0496	0,557	1,1209	0,570
20000	1,1629	0,565	1,1784	0,534
20200	1,1545	0,556	1,0742	0,580
20400	1,3387	0,554	1,4473	0,549
20600	1,2096	0,560	1,2468	0,544
20800	1,1206	0,553	1,2440	0,544
21000	1,2648	0,560	1,3118	0,570
21200	1,1409	0,561	1,0827	0,622
21400	1,3201	0,559	1,4727	0,497
21600	1,1968	0,560	1,2722	0,539
21800	1,1446	0,559	1,2905	0,513
22000	1,1483	0,568	1,2065	0,549
22200	1,2310	0,572	1,1737	0,560
22400	1,2562	0,568	1,3305	0,570
22600	1,1928	0,569	1,3416	0,477
22800	1,1758	0,565	1,3221	0,492
23000	1,1885	0,574	1,3509	0,518
23200	1,2432	0,554	1,1875	0,591
23400	1,1610	0,565	1,2320	0,560
23600	1,2069	0,571	1,4567	0,503
23800	1,2046	0,576	1,2995	0,549
24000	1,2222	0,562	1,3048	0,528
24200	1,2544	0,548	1,1805	0,632
24400	1,2032	0,571	1,1654	0,627
24600	1,2331	0,566	1,3391	0,554
24800	1,3470	0,556	1,4456	0,513
25000	1,3394	0,550	1,5640	0,528
25200	1,4131	0,583	1,3099	0,554
25400	1,2201	0,574	1,1679	0,611
25600	1,3344	0,551	1,3589	0,570
25800	1,2859	0,569	1,3276	0,570
26000	1,3047	0,570	1,3725	0,497
26200	1,2815	0,569	1,2832	0,601
26400	1,2704	0,576	1,1732	0,637
26600	1,2783	0,558	1,3479	0,591
26800	1,3755	0,561	1,4559	0,528
27000	1,3465	0,554	1,5573	0,518
27200	1,3145	0,558	1,4577	0,580
27400	1,3931	0,561	1,2879	0,622
27600	1,3079	0,558	1,2946	0,596
27800	1,3521	0,569	1,3420	0,570
28000	1,3610	0,563	1,5396	0,549
28200	1,3325	0,570	1,4825	0,539
28400	1,3157	0,573	1,2182	0,648
28600	1,3569	0,562	1,3748	0,601
28800	1,3596	0,560	1,3650	0,611
29000	1,3779	0,565	1,6556	0,570
29200	1,5253	0,553	1,7856	0,549
29400	1,3523	0,569	1,3447	0,622
29600	1,3505	0,569	1,3262	0,611
29800	1,3794	0,565	1,4527	0,596
30000	1,3885	0,574	1,4816	0,596
30200	1,6264	0,564	1,7442	0,487
30400	1,3372	0,579	1,4504	0,560
30600	1,3653	0,563	1,3451	0,611
30800	1,4120	0,555	1,3846	0,565
31000	1,4590	0,569	1,4876	0,560
31200	1,5836	0,563	1,7495	0,528
31400	1,3613	0,573	1,5320	0,580
31600	1,4598	0,565	1,4339	0,627
31800	1,4646	0,552	1,4395	0,601
32000	1,6472	0,560	1,6651	0,606
32200	1,5173	0,566	1,7040	0,565
32400	1,4201	0,577	1,5892	0,580
32600	1,4890	0,562	1,4575	0,591
32800	1,4964	0,559	1,4135	0,601
33000	1,4346	0,572	1,4690	0,606
33200	1,4375	0,566	1,6664	0,549
33400	1,4074	0,569	1,5354	0,580
33600	1,4344	0,556	1,3514	0,632
33800	1,5009	0,559	1,3825	0,642
34000	1,4503	0,570	1,4030	0,580
34200	1,4891	0,568	1,7158	0,549
34400	1,4314	0,565	1,6122	0,570
34600	1,4509	0,568	1,6316	0,601
34800	1,4493	0,560	1,3436	0,658
35000	1,4509	0,561	1,5152	0,585
35200	1,4792	0,559	1,7500	0,560
35400	1,5183	0,561	1,7226	0,549
35600	1,4672	0,560	1,5908	0,580
35800	1,4757	0,563	1,3620	0,632
36000	1,4274	0,564	1,4123	0,575
36200	1,4855	0,570	1,7248	0,539
36400	1,5067	0,573	1,6832	0,539
36600	1,4947	0,577	1,7468	0,554
36800	1,4481	0,579	1,4284	0,674
37000	1,4233	0,567	1,4267	0,585
37200	1,5403	0,565	1,7610	0,570
37400	1,6855	0,565	1,8832	0,591
37600	1,5172	0,561	1,6989	0,554
37800	1,5409	0,585	1,5916	0,591
38000	1,4154	0,578	1,4387	0,575
38200	1,5051	0,572	1,5781	0,534
38400	1,5134	0,570	1,7465	0,528
38600	1,5138	0,573	1,7455	0,518
38800	1,5144	0,569	1,6558	0,591
39000	1,4593	0,573	1,4698	0,549
39200	1,5251	0,568	1,5848	0,575
39400	1,4776	0,573	1,6417	0,554
39600	1,5040	0,569	1,7545	0,544
39800	1,4705	0,568	1,6874	0,617
Now teaching with clever!
40000	1,4657	0,577	1,5553	0,575
40200	1,6470	0,554	1,4096	0,611
40400	1,6803	0,555	1,4349	0,627
40600	1,6984	0,556	1,4539	0,627
40800	1,7137	0,557	1,4654	0,627
41000	1,7193	0,557	1,4818	0,622
41200	1,7332	0,556	1,4947	0,627
41400	1,7232	0,557	1,5070	0,611
41600	1,7420	0,561	1,5207	0,627
41800	1,7460	0,557	1,5226	0,611
42000	1,7674	0,561	1,5266	0,606
42200	1,7704	0,558	1,5102	0,611
42400	1,7830	0,561	1,5159	0,617
42600	1,8014	0,565	1,5063	0,617
42800	1,7850	0,561	1,5093	0,611
43000	1,7976	0,561	1,5159	0,611
43200	1,7639	0,557	1,5194	0,591
43400	1,7869	0,561	1,5482	0,585
43600	1,7923	0,555	1,5364	0,591
43800	1,8222	0,555	1,5456	0,585
44000	1,8241	0,548	1,5344	0,596
44200	1,8402	0,555	1,5396	0,591
44400	1,8703	0,556	1,5432	0,601
44600	1,8370	0,554	1,5502	0,606
44800	1,8504	0,557	1,5492	0,596
45000	1,8160	0,553	1,5618	0,601
45200	1,8351	0,556	1,5669	0,591
45400	1,8424	0,555	1,5757	0,591
45600	1,8591	0,551	1,5765	0,570
45800	1,8581	0,552	1,5702	0,606
46000	1,8798	0,552	1,5699	0,596
46200	1,9052	0,556	1,5722	0,606
46400	1,8724	0,552	1,5718	0,596
46600	1,8842	0,553	1,5851	0,591
46800	1,8422	0,555	1,6087	0,585
47000	1,8659	0,555	1,6245	0,570
47200	1,8704	0,559	1,6165	0,580
47400	1,8916	0,554	1,6313	0,575
47600	1,8945	0,555	1,6203	0,591
47800	1,9104	0,557	1,6320	0,596
48000	1,9325	0,560	1,6189	0,596
48200	1,8976	0,561	1,6176	0,601
48400	1,8999	0,559	1,6246	0,596
48600	1,8547	0,564	1,6363	0,591
48800	1,8784	0,560	1,6335	0,585
49000	1,8844	0,559	1,6382	0,606
49200	1,9120	0,559	1,6364	0,585
49400	1,9132	0,562	1,6187	0,606
49600	1,9229	0,561	1,6347	0,591
49800	1,9599	0,559	1,6314	0,596
50000	1,9097	0,565	1,6408	0,601
/net/people/plgfracz/quality/venv/lib/python3.6/importlib/_bootstrap.py:205: RuntimeWarning: compiletime version 3.5 of module 'tensorflow.python.framework.fast_tensor_util' does not match runtime version 3.6
  return f(*args, **kwds)
Optimization Finished!
