2017-11-21 00:28:28.829191: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2017-11-21 00:28:29.014898: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla K40d major: 3 minor: 7 memoryClockRate(GHz): 0.915
pciBusID: 0000:81:00.0
totalMemory: 11.17GiB freeMemory: 11.10GiB
2017-11-21 00:28:29.014933: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla K40d, pci bus id: 0000:81:00.0, compute capability: 3.7)

*****************************************************
Dataset: 200-diff10to50-php
Num hidden: 256, Steps: 50000, Display step: 200
*****************************************************


Dataset read success! Size: 200x19890
39600	1,4972	0,546
39800	1,5248	0,528
40000	1,5309	0,534
40200	1,5249	0,538
40400	1,5111	0,543
40600	1,5397	0,529
40800	1,7312	0,532
41000	1,5478	0,549
41200	1,4861	0,549
41400	1,6079	0,533
41600	1,6578	0,541
41800	1,5021	0,539
42000	1,5296	0,547
42200	1,5890	0,526
42400	1,5509	0,532
42600	1,5058	0,545
42800	1,5280	0,550
43000	1,5817	0,533
43200	1,5216	0,538
43400	1,5365	0,545
43600	1,5724	0,549
43800	1,6150	0,531
44000	1,5469	0,539
44200	1,5409	0,536
44400	1,6118	0,546
44600	1,6136	0,528
44800	1,5577	0,539
45000	1,5671	0,528
45200	1,6539	0,543
45400	1,6233	0,524
45600	1,5714	0,531
45800	1,6100	0,532
46000	1,6480	0,538
46200	1,5972	0,526
46400	1,5908	0,524
46600	1,6115	0,532
46800	1,6122	0,546
47000	1,5789	0,531
47200	1,6085	0,534
47400	1,5926	0,532
47600	1,5874	0,541
47800	1,6038	0,530
48000	1,6427	0,533
48200	1,5946	0,539
48400	1,5508	0,545
48600	1,6412	0,529
48800	1,5922	0,544
49000	1,6449	0,537
49200	1,5934	0,547
49400	1,6845	0,533
49600	1,6549	0,545
49800	1,6516	0,546
50000	1,5978	0,547
/net/people/plgfracz/quality/venv/lib/python3.6/importlib/_bootstrap.py:205: RuntimeWarning: compiletime version 3.5 of module 'tensorflow.python.framework.fast_tensor_util' does not match runtime version 3.6
  return f(*args, **kwds)
Optimization Finished!
Testing Accuracy: 0.5471
