2018-03-20 13:04:47.672692: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-03-20 13:04:47.958357: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla K40d major: 3 minor: 7 memoryClockRate(GHz): 0.915
pciBusID: 0000:85:00.0
totalMemory: 11.17GiB freeMemory: 11.09GiB
2018-03-20 13:04:47.958423: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla K40d, pci bus id: 0000:85:00.0, compute capability: 3.7)

*****************************************************
Dataset: code-fracz-573
Num hidden: 256, Steps: 50000, Display step: 200
*****************************************************


Input size: 200x9352 Test set: 1402
Input size: 200x573 Test set: 85
22400	1,1720	0,553	0,5506	0,776
22600	1,1368	0,546	0,6557	0,718
22800	1,3149	0,539	0,7300	0,694
23000	1,2639	0,545	0,7738	0,741
23200	1,2626	0,552	0,5805	0,753
23400	1,6673	0,542	0,8956	0,694
23600	1,1736	0,552	0,6499	0,682
23800	1,2309	0,572	0,6572	0,753
24000	1,4066	0,528	0,8055	0,718
24200	2,1314	0,514	1,3090	0,612
24400	1,2024	0,565	0,5867	0,776
24600	1,2212	0,553	0,5536	0,765
24800	1,2133	0,556	0,6266	0,776
25000	1,2300	0,552	0,6293	0,776
25200	1,2351	0,553	0,5585	0,776
25400	1,4237	0,543	0,7495	0,671
25600	1,2017	0,559	0,6106	0,765
25800	1,2032	0,546	0,5461	0,788
26000	1,2017	0,546	0,6746	0,729
26200	1,2358	0,561	0,6015	0,812
26400	1,1962	0,552	0,6519	0,753
26600	1,2198	0,548	0,6685	0,682
26800	1,2130	0,549	0,6399	0,741
27000	1,2329	0,558	0,6083	0,788
27200	1,2626	0,566	0,6477	0,765
27400	1,2556	0,539	0,5591	0,800
27600	1,2265	0,554	0,6214	0,718
27800	1,2434	0,568	0,6483	0,706
28000	1,3106	0,546	0,7048	0,753
28200	1,3062	0,547	0,7907	0,753
28400	1,3631	0,551	0,5873	0,800
28600	1,2418	0,556	0,5709	0,706
28800	1,6703	0,556	1,0279	0,706
29000	1,4229	0,558	0,7351	0,776
29200	1,3816	0,557	0,6049	0,776
29400	1,3147	0,547	0,6800	0,694
29600	1,3128	0,557	0,6309	0,718
29800	1,4782	0,547	0,8167	0,741
30000	1,4922	0,536	0,8599	0,682
30200	1,3004	0,551	0,7007	0,706
30400	1,6582	0,535	0,8019	0,694
30600	1,3026	0,560	0,5899	0,788
30800	1,2985	0,557	0,7564	0,682
31000	1,3281	0,567	0,6933	0,765
31200	1,3334	0,544	0,6191	0,741
31400	1,3395	0,550	0,6867	0,741
31600	1,2753	0,563	0,6417	0,729
31800	1,3211	0,564	0,5940	0,765
32000	1,5523	0,534	0,6795	0,765
32200	1,3629	0,555	0,7490	0,694
32400	1,4901	0,542	0,7291	0,682
32600	1,3275	0,551	0,6655	0,729
32800	1,5017	0,527	0,8401	0,741
33000	1,3664	0,556	0,7020	0,718
33200	1,3721	0,541	0,6405	0,729
33400	1,3811	0,551	0,7464	0,729
33600	1,3271	0,556	0,6393	0,776
33800	1,3839	0,556	0,7228	0,729
34000	1,4485	0,541	0,7737	0,753
34200	1,5197	0,540	0,9032	0,659
34400	1,5293	0,551	1,0326	0,706
34600	1,7133	0,526	0,9766	0,682
34800	1,4298	0,573	0,6177	0,788
35000	1,9509	0,530	1,0392	0,694
35200	1,7298	0,541	0,8760	0,753
35400	2,1469	0,531	1,0257	0,682
35600	1,4477	0,549	0,6940	0,776
35800	1,3992	0,557	0,6340	0,741
36000	1,4097	0,563	0,7198	0,741
36200	1,3903	0,556	0,7128	0,694
36400	1,3869	0,558	0,7125	0,729
36600	1,3965	0,556	0,6879	0,753
36800	1,4503	0,544	0,7242	0,741
37000	1,4127	0,551	0,7094	0,753
37200	1,4962	0,550	0,8179	0,729
37400	1,4331	0,539	0,7917	0,718
37600	1,4901	0,542	0,6979	0,718
37800	1,5459	0,558	0,7832	0,741
38000	1,5445	0,539	0,8398	0,718
38200	1,4106	0,560	0,7432	0,718
38400	1,3989	0,570	0,7583	0,741
38600	1,4063	0,552	0,7688	0,765
38800	1,4361	0,566	0,7006	0,765
39000	1,4820	0,555	0,6587	0,741
39200	1,3894	0,568	0,5832	0,788
39400	1,4198	0,556	0,7598	0,765
39600	1,3945	0,558	0,6502	0,788
39800	1,4592	0,561	0,7101	0,765
Now teaching with clever!
40000	1,4643	0,545	0,7159	0,729
40200	1,3789	0,598	0,5162	0,812
40400	1,4132	0,594	0,5272	0,824
